 ,,,,,,
"PRECIOS MÁXIMOS AL PÚBLICO APLICABLES A LAS GASOLINAS Y EL DIÉSEL EN LAS REGIONES QUE SE INDICAN, CORRESPONDIENTES AL PERIODO COMPRENDIDO DEL 7 AL 9 DE OCTUBRE DE 2017",,,,,,
NO. DE REGIÓN,REGIÓN,ESTADO(S),MUNICIPIO(S) Y/O ZONA METROPOLITANA,PRECIOS MÁXIMOS AL PÚBLICO,,
,,,,GASOLINA MENOR A 92 OCTANOS,GASOLINA  MAYOR O IGUAL A 92 OCTANOS,DIÉSEL
46,PACHUCA,TLAXCALA,CALPULALPAN,$15.87,$17.58,$16.77
,,ESTADO DE MÉXICO,ZUMPANGO,$15.87,$17.58,$16.77
,,,TEOTIHUACAN,$15.87,$17.58,$16.77
,,,SAN MARTIN DE LAS PIRAMIDES,$15.87,$17.58,$16.77
,,,OTUMBA,$15.87,$17.58,$16.77
,,,AXAPUSCO,$15.87,$17.58,$16.77
,,,TEMASCALAPA,$15.87,$17.58,$16.77
,,HIDALGO,ACAXOCHITLAN,$15.87,$17.58,$16.77
,,,IXMIQUILPAN,$15.87,$17.58,$16.77
,,,CUAUTEPEC DE HINOJOSA,$15.87,$17.58,$16.77
,,,APAN,$15.87,$17.58,$16.77
,,,ALMOLOYA,$15.87,$17.58,$16.77
,,,EMILIANO ZAPATA,$15.87,$17.58,$16.77
,,,FRANCISCO I MADERO,$15.87,$17.58,$16.77
,,,SANTIAGO DE ANAYA,$15.87,$17.58,$16.77
,,,SAN SALVADOR,$15.87,$17.58,$16.77
,,,ATOTONILCO EL GRANDE,$15.87,$17.58,$16.77
,,,TEPEAPULCO,$15.87,$17.58,$16.77
,,,TULANCINGO DE BRAVO,$15.87,$17.58,$16.77
,,,HUICHAPAN,$15.87,$17.58,$16.77
,,,SANTIAGO TULANTEPEC DE LUGO GUERRERO,$15.87,$17.58,$16.77
,,,HUASCA DE OCAMPO,$15.87,$17.58,$16.77
,,,TLANALAPA,$15.87,$17.58,$16.77
,,,TIZAYUCA,$15.87,$17.58,$16.77
,,,EL ARENAL,$15.87,$17.58,$16.77
,,,ACTOPAN,$15.87,$17.58,$16.77
,,,SINGUILUCAN,$15.87,$17.58,$16.77
,,,TOLCAYUCA,$15.87,$17.58,$16.77
,,,ZEMPOALA,$15.87,$17.58,$16.77
,,,EPAZOYUCAN,$15.87,$17.58,$16.77
,,,ZAPOTLAN DE JUAREZ,$15.87,$17.58,$16.77
,,,SAN AGUSTIN TLAXIACA,$15.87,$17.58,$16.77
,,,MINERAL DE LA REFORMA,$15.87,$17.58,$16.77
,,,MINERAL DEL MONTE,$15.87,$17.58,$16.77
,,,PACHUCA DE SOTO,$15.87,$17.58,$16.77
47,PAJARITOS,VERACRUZ DE IGNACIO DE LA LLAVE,SAN JUAN EVANGELISTA,$15.48,$17.20,$16.35
,,,OLUTA,$15.48,$17.20,$16.35
,,,JALTIPAN,$15.48,$17.20,$16.35
,,,LAS CHOAPAS,$15.48,$17.20,$16.35
,,,AGUA DULCE,$15.48,$17.20,$16.35
,,,OTEAPAN,$15.48,$17.20,$16.35
,,,COATZACOALCOS,$15.48,$17.20,$16.35
,,,COSOLEACAQUE,$15.48,$17.20,$16.35
,,,IXHUATLAN DEL SURESTE,$15.48,$17.20,$16.35
,,,MOLOACAN,$15.48,$17.20,$16.35
,,,NANCHITAL DE LAZARO CARDENAS DEL RIO,$15.48,$17.20,$16.35
48,PARRAL,DURANGO,EL ORO,$16.44,$18.31,$17.44
,,,HIDALGO,$16.44,$18.31,$17.44
,,,OCAMPO,$16.44,$18.31,$17.44
49,PEROTE,VERACRUZ DE IGNACIO DE LA LLAVE,JALACINGO,$15.78,$17.51,$16.66
,,,ALTOTONGA,$15.78,$17.51,$16.66
,,,PEROTE,$15.78,$17.51,$16.66
,,,LAS VIGAS DE RAMIREZ,$15.78,$17.51,$16.66
,,TLAXCALA,EL CARMEN TEQUEXQUITLA,$15.78,$17.51,$16.66
,,PUEBLA,ATEMPAN,$15.78,$17.51,$16.66
,,,ZACAPOAXTLA,$15.78,$17.51,$16.66
,,,TLATLAUQUITEPEC,$15.78,$17.51,$16.66
,,,QUIMIXTLAN,$15.78,$17.51,$16.66
,,,TLACHICHUCA,$15.78,$17.51,$16.66
,,,ACATENO,$15.78,$17.51,$16.66
,,,CUYOACO,$15.78,$17.51,$16.66
,,,LIBRES,$15.78,$17.51,$16.66
,,,ORIENTAL,$15.78,$17.51,$16.66
,,,LAFRAGUA,$15.78,$17.51,$16.66
,,,SAN SALVADOR EL SECO,$15.78,$17.51,$16.66
,,,GUADALUPE VICTORIA,$15.78,$17.51,$16.66
,,,XIUTETELCO,$15.78,$17.51,$16.66
,,,TEPEYAHUALCO,$15.78,$17.51,$16.66
50,POZA RICA,VERACRUZ DE IGNACIO DE LA LLAVE,NAUTLA,$15.56,$17.26,$16.43
,,,TAMIAHUA,$15.56,$17.26,$16.43
,,,MARTINEZ DE LA TORRE,$15.56,$17.26,$16.43
,,,COYUTLA,$15.56,$17.26,$16.43
,,,TECOLUTLA,$15.56,$17.26,$16.43
,,,ALAMO TEMAPACHE,$15.56,$17.26,$16.43
,,,TUXPAN,$15.56,$17.26,$16.43
,,,ESPINAL,$15.56,$17.26,$16.43
,,,GUTIERREZ ZAMORA,$15.56,$17.26,$16.43
,,,CERRO AZUL,$15.56,$17.26,$16.43
,,,CASTILLO DE TEAYO,$15.56,$17.26,$16.43
,,,CAZONES DE HERRERA,$15.56,$17.26,$16.43
,,,PAPANTLA,$15.56,$17.26,$16.43
,,,TIHUATLAN,$15.56,$17.26,$16.43
,,,COATZINTLA,$15.56,$17.26,$16.43
,,,POZA RICA DE HIDALGO,$15.56,$17.26,$16.43
,,PUEBLA,HUAUCHINANGO,$15.56,$17.26,$16.43
,,,XICOTEPEC,$15.56,$17.26,$16.43
,,,AYOTOXCO DE GUERRERO,$15.56,$17.26,$16.43
,,,PANTEPEC,$15.56,$17.26,$16.43
,,,VENUSTIANO CARRANZA,$15.56,$17.26,$16.43
51,PROGRESO,YUCATÁN,BUCTZOTZ,$15.43,$17.12,$16.28
,,,DZILAM GONZALEZ,$15.43,$17.12,$16.28
,,,DZIDZANTUN,$15.43,$17.12,$16.28
,,,MOCOCHA,$15.43,$17.12,$16.28
,,,TELCHAC PUERTO,$15.43,$17.12,$16.28
,,,CONKAL,$15.43,$17.12,$16.28
,,,PROGRESO,$15.43,$17.12,$16.28
52,PUEBLA,TLAXCALA,XALOZTOC,$15.87,$17.56,$16.73
,,,ATLANGATEPEC,$15.87,$17.56,$16.73
,,,HUAMANTLA,$15.87,$17.56,$16.73
,,,CUAPIAXTLA,$15.87,$17.56,$16.73
,,,TETLA DE LA SOLIDARIDAD,$15.87,$17.56,$16.73
,,,IXTACUIXTLA DE MARIANO MATAMOROS,$15.87,$17.56,$16.73
,,,APIZACO,$15.87,$17.56,$16.73
,,,TOTOLAC,$15.87,$17.56,$16.73
,,,YAUHQUEMEHCAN,$15.87,$17.56,$16.73
,,,TEPETITLA DE LARDIZABAL,$15.87,$17.56,$16.73
,,,SANTA CRUZ TLAXCALA,$15.87,$17.56,$16.73
,,,CHIAUTEMPAN,$15.87,$17.56,$16.73
,,,NATIVITAS,$15.87,$17.56,$16.73
,,,TETLATLAHUCA,$15.87,$17.56,$16.73
,,,HUEYOTLIPAN,$15.87,$17.56,$16.73
,,,TLAXCALA,$15.87,$17.56,$16.73
,,,TEPEYANCO,$15.87,$17.56,$16.73
,,,ACUAMANALA DE MIGUEL HIDALGO,$15.87,$17.56,$16.73
,,,ZACATELCO,$15.87,$17.56,$16.73
,,,PAPALOTLA DE XICOHTENCATL,$15.87,$17.56,$16.73
,,,SAN PABLO DEL MONTE,$15.87,$17.56,$16.73
,,,TENANCINGO,$15.87,$17.56,$16.73
,,,XICOHTZINCO,$15.87,$17.56,$16.73
,,PUEBLA,YEHUALTEPEC,$15.87,$17.56,$16.73
,,,MOLCAXAC,$15.87,$17.56,$16.73
,,,TEPEOJUMA,$15.87,$17.56,$16.73
,,,MAZAPILTEPEC DE JUAREZ,$15.87,$17.56,$16.73
,,,TECAMACHALCO,$15.87,$17.56,$16.73
,,,HUITZILTEPEC,$15.87,$17.56,$16.73
,,,TOCHTEPEC,$15.87,$17.56,$16.73
,,,SAN JOSE CHIAPA,$15.87,$17.56,$16.73
,,,SAN SALVADOR HUIXCOLOTLA,$15.87,$17.56,$16.73
,,,TLAHUAPAN,$15.87,$17.56,$16.73
,,,ATLIXCO,$15.87,$17.56,$16.73
,,,SANTO TOMAS HUEYOTLIPAN,$15.87,$17.56,$16.73
,,,HUAQUECHULA,$15.87,$17.56,$16.73
,,,CUAPIAXTLA DE MADERO,$15.87,$17.56,$16.73
,,,ACATZINGO,$15.87,$17.56,$16.73
,,,RAFAEL LARA GRAJALES,$15.87,$17.56,$16.73
,,,SAN SALVADOR EL VERDE,$15.87,$17.56,$16.73
,,,GENERAL FELIPE ANGELES,$15.87,$17.56,$16.73
,,,SAN MATIAS TLALANCALECA,$15.87,$17.56,$16.73
,,,TECALI DE HERRERA,$15.87,$17.56,$16.73
,,,MIXTLA,$15.87,$17.56,$16.73
,,,SAN MARTIN TEXMELUCAN,$15.87,$17.56,$16.73
,,,LOS REYES DE JUAREZ,$15.87,$17.56,$16.73
,,,OCOYUCAN,$15.87,$17.56,$16.73
,,,SANTA ISABEL CHOLULA,$15.87,$17.56,$16.73
,,,HUEJOTZINGO,$15.87,$17.56,$16.73
,,,TEPEACA,$15.87,$17.56,$16.73
,,,NEALTICAN,$15.87,$17.56,$16.73
,,,SAN GREGORIO ATZOMPA,$15.87,$17.56,$16.73
,,,ACAJETE,$15.87,$17.56,$16.73
,,,SAN ANDRES CHOLULA,$15.87,$17.56,$16.73
,,,SAN PEDRO CHOLULA,$15.87,$17.56,$16.73
,,,TEPATLAXCO DE HIDALGO,$15.87,$17.56,$16.73
,,,AMOZOC,$15.87,$17.56,$16.73
,,,CUAUTLANCINGO,$15.87,$17.56,$16.73
,,,CORONANGO,$15.87,$17.56,$16.73
,,,PUEBLA,$15.87,$17.56,$16.73
53,QUERETARO,QUERÉTARO,TEQUISQUIAPAN,$16.10,$17.81,$16.96
,,,CADEREYTA DE MONTES,$16.10,$17.81,$16.96
,,,EZEQUIEL MONTES,$16.10,$17.81,$16.96
,,,SAN JUAN DEL RIO,$16.10,$17.81,$16.96
,,,COLON,$16.10,$17.81,$16.96
,,,PEDRO ESCOBEDO,$16.10,$17.81,$16.96
,,,HUIMILPAN,$16.10,$17.81,$16.96
,,,EL MARQUES,$16.10,$17.81,$16.96
,,,QUERETARO,$16.10,$17.81,$16.96
,,,CORREGIDORA,$16.10,$17.81,$16.96
,,GUANAJUATO,SAN DIEGO DE LA UNION,$16.10,$17.81,$16.96
,,,SAN LUIS DE LA PAZ,$16.10,$17.81,$16.96
,,,SANTA CATARINA,$16.10,$17.81,$16.96
,,,VICTORIA,$16.10,$17.81,$16.96
,,,SAN JOSE ITURBIDE,$16.10,$17.81,$16.96
,,,CORONEO,$16.10,$17.81,$16.96
,,,DOCTOR MORA,$16.10,$17.81,$16.96
57,SALINA CRUZ,OAXACA,SAN PEDRO TOTOLAPAM,$15.84,$17.53,$16.69
,,,SANTOS REYES NOPALA,$15.84,$17.53,$16.69
,,,SANTA MARIA TONAMECA,$15.84,$17.53,$16.69
,,,SANTA MARIA HUATULCO,$15.84,$17.53,$16.69
,,,SAN PEDRO TAPANATEPEC,$15.84,$17.53,$16.69
,,,CANDELARIA LOXICHA,$15.84,$17.53,$16.69
,,,SAN FRANCISCO IXHUATAN,$15.84,$17.53,$16.69
,,,NEJAPA DE MADERO,$15.84,$17.53,$16.69
,,,SAN JUAN GUICHICOVI,$15.84,$17.53,$16.69
,,,MATIAS ROMERO AVENDAÑO,$15.84,$17.53,$16.69
,,,SANTO DOMINGO ZANATEPEC,$15.84,$17.53,$16.69
,,,SANTIAGO NILTEPEC,$15.84,$17.53,$16.69
,,,SANTA MARIA PETAPA,$15.84,$17.53,$16.69
,,,UNION HIDALGO,$15.84,$17.53,$16.69
,,,SANTIAGO ASTATA,$15.84,$17.53,$16.69
,,,ASUNCION IXTALTEPEC,$15.84,$17.53,$16.69
,,,EL ESPINAL,$15.84,$17.53,$16.69
,,,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,$15.84,$17.53,$16.69
,,,CIUDAD IXTEPEC,$15.84,$17.53,$16.69
,,,SANTA MARIA JALAPA DEL MARQUES,$15.84,$17.53,$16.69
,,,SALINA CRUZ,$15.84,$17.53,$16.69
,,,SANTO DOMINGO TEHUANTEPEC,$15.84,$17.53,$16.69
,,CHIAPAS,PIJIJIAPAN,$15.84,$17.53,$16.69
,,,TONALA,$15.84,$17.53,$16.69
,,,ARRIAGA,$15.84,$17.53,$16.69
59,SAN JUAN IXHUATEPEC,ESTADO DE MÉXICO,NEXTLALPAN,$16.27,$18.19,$16.93
,,,TULTEPEC,$16.27,$18.19,$16.93
,,,TULTITLAN,$16.27,$18.19,$16.93
,,,SANTO TOMAS,$16.27,$18.19,$16.93
,,,ACOLMAN,$16.27,$18.19,$16.93
,,,COACALCO DE BERRIOZABAL,$16.27,$18.19,$16.93
,,,TEXCOCO,$16.27,$18.19,$16.93
,,,TECAMAC,$16.27,$18.19,$16.93
,,,TEZOYUCA,$16.27,$18.19,$16.93
,,,ECATEPEC DE MORELOS,$16.27,$18.19,$16.93
,,,JALTENCO,$16.27,$18.19,$16.93
,,CIUDAD DE MÉXICO,IZTAPALAPA,$16.27,$18.19,$16.93
60,SAN LUIS POTOSI,SAN LUIS POTOSÍ,VILLA HIDALGO,$15.90,$17.75,$16.74
,,,AHUALULCO,$15.90,$17.75,$16.74
,,,SANTA MARIA DEL RIO,$15.90,$17.75,$16.74
,,,VILLA DE REYES,$15.90,$17.75,$16.74
,,,MEXQUITIC DE CARMONA,$15.90,$17.75,$16.74
,,,ZARAGOZA,$15.90,$17.75,$16.74
,,,SAN LUIS POTOSI,$15.90,$17.75,$16.74
,,,SOLEDAD DE GRACIANO SANCHEZ,$15.90,$17.75,$16.74
,,GUANAJUATO,SAN FELIPE,$15.90,$17.75,$16.74
62,TAPACHULA,CHIAPAS,VILLA COMALTITLAN,$16.02,$17.73,$16.90
,,,SUCHIATE,$16.02,$17.73,$16.90
,,,HUIXTLA,$16.02,$17.73,$16.90
,,,CACAHOATAN,$16.02,$17.73,$16.90
,,,FRONTERA HIDALGO,$16.02,$17.73,$16.90
,,,MAZATAN,$16.02,$17.73,$16.90
,,,HUEHUETAN,$16.02,$17.73,$16.90
,,,TAPACHULA,$16.02,$17.73,$16.90
,,,TUXTLA CHICO,$16.02,$17.73,$16.90
63,TEHUACAN,PUEBLA,ATZITZIHUACAN,$15.86,$17.55,$16.72
,,,COXCATLAN,$15.86,$17.55,$16.72
,,,TLACOTEPEC DE BENITO JUAREZ,$15.86,$17.55,$16.72
,,,ESPERANZA,$15.86,$17.55,$16.72
,,,VICENTE GUERRERO,$15.86,$17.55,$16.72
,,,ZAPOTITLAN,$15.86,$17.55,$16.72
,,,ZINACATEPEC,$15.86,$17.55,$16.72
,,,AJALPAN,$15.86,$17.55,$16.72
,,,SAN GABRIEL CHILAC,$15.86,$17.55,$16.72
,,,ALTEPEXI,$15.86,$17.55,$16.72
,,,CAÑADA MORELOS,$15.86,$17.55,$16.72
,,,TEPANCO DE LOPEZ,$15.86,$17.55,$16.72
,,,TEHUACAN,$15.86,$17.55,$16.72
,,,CHAPULCO,$15.86,$17.55,$16.72
,,,SANTIAGO MIAHUATLAN,$15.86,$17.55,$16.72
,,OAXACA,SAN SEBASTIAN TECOMAXTLAHUACA,$15.86,$17.55,$16.72
,,,HEROICA CIUDAD DE HUAJUAPAN DE LEON,$15.86,$17.55,$16.72
,,,TEOTITLAN DE FLORES MAGON,$15.86,$17.55,$16.72
,,,SANTIAGO CHAZUMBA,$15.86,$17.55,$16.72
64,TEPIC,NAYARIT,ROSAMORADA,$16.41,$18.11,$17.31
,,,BAHIA DE BANDERAS,$16.41,$18.11,$17.31
,,,COMPOSTELA,$16.41,$18.11,$17.31
,,,IXTLAN DEL RIO,$16.41,$18.11,$17.31
,,,SAN BLAS,$16.41,$18.11,$17.31
,,,SAN PEDRO LAGUNILLAS,$16.41,$18.11,$17.31
,,,JALA,$16.41,$18.11,$17.31
,,,RUIZ,$16.41,$18.11,$17.31
,,,SANTIAGO IXCUINTLA,$16.41,$18.11,$17.31
,,,SANTA MARIA DEL ORO,$16.41,$18.11,$17.31
,,,TEPIC,$16.41,$18.11,$17.31
,,,XALISCO,$16.41,$18.11,$17.31
65,TIERRA BLANCA,VERACRUZ DE IGNACIO DE LA LLAVE,AMATITLAN,$15.68,$17.38,$16.56
,,,CARRILLO PUERTO,$15.68,$17.38,$16.56
,,,COSAMALOAPAN DE CARPIO,$15.68,$17.38,$16.56
,,,JOSE AZUETA,$15.68,$17.38,$16.56
,,,TLACOJALPAN,$15.68,$17.38,$16.56
,,,TEZONAPA,$15.68,$17.38,$16.56
,,,COTAXTLA,$15.68,$17.38,$16.56
,,,TRES VALLES,$15.68,$17.38,$16.56
,,,TIERRA BLANCA,$15.68,$17.38,$16.56
,,OAXACA,LOMA BONITA,$15.68,$17.38,$16.56
,,,SAN JOSE CHILTEPEC,$15.68,$17.38,$16.56
,,,SAN JUAN BAUTISTA TUXTEPEC,$15.68,$17.38,$16.56
,,,ACATLAN DE PEREZ FIGUEROA,$15.68,$17.38,$16.56
,,,COSOLAPA,$15.68,$17.38,$16.56
,,,SAN MIGUEL SOYALTEPEC,$15.68,$17.38,$16.56
66,TOLUCA,MICHOACÁN DE OCAMPO,TLALPUJAHUA,$16.04,$17.74,$16.92
,,,CONTEPEC,$16.04,$17.74,$16.92
,,,ZITACUARO,$16.04,$17.74,$16.92
,,,JUAREZ,$16.04,$17.74,$16.92
,,ESTADO DE MÉXICO,ZACAZONAPAN,$16.04,$17.74,$16.92
,,,TEMASCALCINGO,$16.04,$17.74,$16.92
,,,SULTEPEC,$16.04,$17.74,$16.92
,,,TEJUPILCO,$16.04,$17.74,$16.92
,,,VALLE DE BRAVO,$16.04,$17.74,$16.92
,,,COATEPEC HARINAS,$16.04,$17.74,$16.92
,,,ACAMBAY DE RUIZ CASTAÑEDA,$16.04,$17.74,$16.92
,,,SAN FELIPE DEL PROGRESO,$16.04,$17.74,$16.92
,,,ALMOLOYA DE ALQUISIRAS,$16.04,$17.74,$16.92
,,,IXTAPAN DE LA SAL,$16.04,$17.74,$16.92
,,,TEXCALTITLAN,$16.04,$17.74,$16.92
,,,VILLA DE ALLENDE,$16.04,$17.74,$16.92
,,,TONATICO,$16.04,$17.74,$16.92
,,,AMANALCO,$16.04,$17.74,$16.92
,,,EL ORO,$16.04,$17.74,$16.92
,,,MALINALCO,$16.04,$17.74,$16.92
,,,ATLACOMULCO,$16.04,$17.74,$16.92
,,,MORELOS,$16.04,$17.74,$16.92
,,,ZUMPAHUACAN,$16.04,$17.74,$16.92
,,,TEMASCALTEPEC,$16.04,$17.74,$16.92
,,,JOCOTITLAN,$16.04,$17.74,$16.92
,,,OCUILAN,$16.04,$17.74,$16.92
,,,VILLA GUERRERO,$16.04,$17.74,$16.92
,,,JIQUIPILCO,$16.04,$17.74,$16.92
,,,TENANCINGO,$16.04,$17.74,$16.92
,,,VILLA VICTORIA,$16.04,$17.74,$16.92
,,,IXTLAHUACA,$16.04,$17.74,$16.92
,,,JOQUICINGO,$16.04,$17.74,$16.92
,,,TIANGUISTENCO,$16.04,$17.74,$16.92
,,,XALATLACO,$16.04,$17.74,$16.92
,,,TEXCALYACAC,$16.04,$17.74,$16.92
,,,OTZOLOTEPEC,$16.04,$17.74,$16.92
,,,TENANGO DEL VALLE,$16.04,$17.74,$16.92
,,,ALMOLOYA DE JUAREZ,$16.04,$17.74,$16.92
,,,CAPULHUAC,$16.04,$17.74,$16.92
,,ESTADO DE MÉXICO,RAYON,$16.04,$17.74,$16.92
,,,CALIMAYA,$16.04,$17.74,$16.92
,,,TEMOAYA,$16.04,$17.74,$16.92
,,,LERMA,$16.04,$17.74,$16.92
,,,XONACATLAN,$16.04,$17.74,$16.92
,,,ZINACANTEPEC,$16.04,$17.74,$16.92
,,,SAN MATEO ATENCO,$16.04,$17.74,$16.92
,,,OCOYOACAC,$16.04,$17.74,$16.92
,,,TOLUCA,$16.04,$17.74,$16.92
,,,CHAPULTEPEC,$16.04,$17.74,$16.92
,,,METEPEC,$16.04,$17.74,$16.92
,,,MEXICALTZINGO,$16.04,$17.74,$16.92
67,TOPOLOBAMPO,SINALOA,EL FUERTE,$16.01,$17.71,$16.90
,,,AHOME,$16.01,$17.71,$16.90
68,TULA,ESTADO DE MÉXICO,CHAPA DE MOTA,$15.92,$17.62,$16.79
,,,HUEYPOXTLA,$15.92,$17.62,$16.79
,,,JILOTEPEC,$15.92,$17.62,$16.79
,,,SOYANIQUILPAN DE JUAREZ,$15.92,$17.62,$16.79
,,,COYOTEPEC,$15.92,$17.62,$16.79
,,,TEOLOYUCAN,$15.92,$17.62,$16.79
,,,TEQUIXQUIAC,$15.92,$17.62,$16.79
,,,HUEHUETOCA,$15.92,$17.62,$16.79
,,,APAXCO,$15.92,$17.62,$16.79
,,HIDALGO,CHAPANTONGO,$15.92,$17.62,$16.79
,,,CHILCUAUTLA,$15.92,$17.62,$16.79
,,,PROGRESO DE OBREGON,$15.92,$17.62,$16.79
,,,AJACUBA,$15.92,$17.62,$16.79
,,,TEPEJI DEL RIO DE OCAMPO,$15.92,$17.62,$16.79
,,,MIXQUIAHUALA DE JUAREZ,$15.92,$17.62,$16.79
,,,TETEPANGO,$15.92,$17.62,$16.79
,,,TEZONTEPEC DE ALDAMA,$15.92,$17.62,$16.79
,,,TULA DE ALLENDE,$15.92,$17.62,$16.79
,,,ATOTONILCO DE TULA,$15.92,$17.62,$16.79
,,,ATITALAQUIA,$15.92,$17.62,$16.79
,,,TEPETITLAN,$15.92,$17.62,$16.79
,,,TLAHUELILPAN,$15.92,$17.62,$16.79
,,,TLAXCOAPAN,$15.92,$17.62,$16.79
69,TUXTLA GUTIERREZ,CHIAPAS,LAS ROSAS,$15.80,$17.50,$16.67
,,,SIMOJOVEL,$15.80,$17.50,$16.67
,,,SOCOLTENANGO,$15.80,$17.50,$16.67
,,,TEOPISCA,$15.80,$17.50,$16.67
,,,JITOTOL,$15.80,$17.50,$16.67
,,,VENUSTIANO CARRANZA,$15.80,$17.50,$16.67
,,,AMATENANGO DEL VALLE,$15.80,$17.50,$16.67
,,,VILLA CORZO,$15.80,$17.50,$16.67
,,,VILLAFLORES,$15.80,$17.50,$16.67
,,,BOCHIL,$15.80,$17.50,$16.67
,,,SAN CRISTOBAL DE LAS CASAS,$15.80,$17.50,$16.67
,,,TECPATAN,$15.80,$17.50,$16.67
,,,CINTALAPA,$15.80,$17.50,$16.67
,,,JIQUIPILAS,$15.80,$17.50,$16.67
,,,COPAINALA,$15.80,$17.50,$16.67
,,,IXTAPA,$15.80,$17.50,$16.67
,,,ACALA,$15.80,$17.50,$16.67
,,,SUCHIAPA,$15.80,$17.50,$16.67
,,,CHIAPA DE CORZO,$15.80,$17.50,$16.67
,,,OCOZOCOAUTLA DE ESPINOSA,$15.80,$17.50,$16.67
,,,TUXTLA GUTIERREZ,$15.80,$17.50,$16.67
,,,BERRIOZABAL,$15.80,$17.50,$16.67
,,,SAN FERNANDO,$15.80,$17.50,$16.67
70,URUAPAN,MICHOACÁN DE OCAMPO,BUENAVISTA,$16.36,$18.04,$17.20
,,,LA HUACANA,$16.36,$18.04,$17.20
,,,APATZINGAN,$16.36,$18.04,$17.20
,,,PARACUARO,$16.36,$18.04,$17.20
,,,MUGICA,$16.36,$18.04,$17.20
,,,TANCITARO,$16.36,$18.04,$17.20
,,,NAHUATZEN,$16.36,$18.04,$17.20
,,,CHERAN,$16.36,$18.04,$17.20
,,,GABRIEL ZAMORA,$16.36,$18.04,$17.20
,,,NUEVO URECHO,$16.36,$18.04,$17.20
,,,PARACHO,$16.36,$18.04,$17.20
,,,TARETAN,$16.36,$18.04,$17.20
,,,TINGAMBATO,$16.36,$18.04,$17.20
,,,NUEVO PARANGARICUTIRO,$16.36,$18.04,$17.20
,,,URUAPAN,$16.36,$18.04,$17.20
,,,ZIRACUARETIRO,$16.36,$18.04,$17.20
71,VALLES,SAN LUIS POTOSÍ,ALAQUINES,$15.73,$17.47,$16.63
,,,CIUDAD FERNANDEZ,$15.73,$17.47,$16.63
,,,SAN MARTIN CHALCHICUAUTLA,$15.73,$17.47,$16.63
,,,TAMAZUNCHALE,$15.73,$17.47,$16.63
,,,CARDENAS,$15.73,$17.47,$16.63
,,,RAYON,$15.73,$17.47,$16.63
,,,TANQUIAN DE ESCOBEDO,$15.73,$17.47,$16.63
,,,XILITLA,$15.73,$17.47,$16.63
,,,RIO VERDE,$15.73,$17.47,$16.63
,,,AXTLA DE TERRAZAS,$15.73,$17.47,$16.63
,,,SAN VICENTE TANCUAYALAB,$15.73,$17.47,$16.63
,,,HUEHUETLAN,$15.73,$17.47,$16.63
,,,TANCANHUITZ,$15.73,$17.47,$16.63
,,,TAMASOPO,$15.73,$17.47,$16.63
,,,CIUDAD VALLES,$15.73,$17.47,$16.63
,,,AQUISMON,$15.73,$17.47,$16.63
,,QUERÉTARO,LANDA DE MATAMOROS,$15.73,$17.47,$16.63
72,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,TLALIXCOYAN,$15.41,$17.12,$16.27
,,,ACTOPAN,$15.41,$17.12,$16.27
,,,ALVARADO,$15.41,$17.12,$16.27
,,,JAMAPA,$15.41,$17.12,$16.27
,,,PASO DE OVEJAS,$15.41,$17.12,$16.27
,,,SOLEDAD DE DOBLADO,$15.41,$17.12,$16.27
,,,PUENTE NACIONAL,$15.41,$17.12,$16.27
,,,URSULO GALVAN,$15.41,$17.12,$16.27
,,,MEDELLIN DE BRAVO,$15.41,$17.12,$16.27
,,,LA ANTIGUA,$15.41,$17.12,$16.27
,,,MANLIO FABIO ALTAMIRANO,$15.41,$17.12,$16.27
,,,VERACRUZ,$15.41,$17.12,$16.27
,,,BOCA DEL RIO,$15.41,$17.12,$16.27
74,VILLAHERMOSA,TABASCO,PARAISO,$15.65,$17.35,$16.51
,,,CENTLA,$15.65,$17.35,$16.51
,,,COMALCALCO,$15.65,$17.35,$16.51
,,,TACOTALPA,$15.65,$17.35,$16.51
,,,HUIMANGUILLO,$15.65,$17.35,$16.51
,,,TEAPA,$15.65,$17.35,$16.51
,,,MACUSPANA,$15.65,$17.35,$16.51
,,,EMILIANO ZAPATA,$15.65,$17.35,$16.51
,,,JALAPA,$15.65,$17.35,$16.51
,,,JALPA DE MENDEZ,$15.65,$17.35,$16.51
,,,CARDENAS,$15.65,$17.35,$16.51
,,,CUNDUACAN,$15.65,$17.35,$16.51
,,,NACAJUCA,$15.65,$17.35,$16.51
,,,CENTRO,$15.65,$17.35,$16.51
,,CHIAPAS,IXTACOMITAN,$15.65,$17.35,$16.51
,,,PICHUCALCO,$15.65,$17.35,$16.51
,,,JUAREZ,$15.65,$17.35,$16.51
,,,REFORMA,$15.65,$17.35,$16.51
,,CAMPECHE,PALIZADA,$15.65,$17.35,$16.51
75,ZACATECAS,ZACATECAS,RIO GRANDE,$16.20,$17.93,$17.06
,,,CAÑITAS DE FELIPE PESCADOR,$16.20,$17.93,$17.06
,,,TABASCO,$16.20,$17.93,$17.06
,,,SAIN ALTO,$16.20,$17.93,$17.06
,,,TEPETONGO,$16.20,$17.93,$17.06
,,,VILLA HIDALGO,$16.20,$17.93,$17.06
,,,VILLA DE COS,$16.20,$17.93,$17.06
,,,FRESNILLO,$16.20,$17.93,$17.06
